,0
0,790.1742278024742
1,785.2208109944445
2,731.0988050437511
3,588.7435247712293
4,587.135261048413
5,530.3790742512639
6,487.0376685212077
7,468.32211541231374
8,463.18609073911585
9,461.369451333593
10,461.36077361964715
11,461.3509810747701
12,461.34653947824427
13,461.34653406500604
14,460.12617176589504
15,460.12617169993996
16,460.1261716658353
17,460.12617166131673
18,460.1261716559119
19,449.81284569447007
20,449.81284569447007
21,445.38071799139107
22,445.24005569333315
23,445.24005569333315
24,445.2400556732094
25,428.48041498795226
26,428.48041498795226
27,425.5798645017343
28,425.5798645017247
29,425.5798645017247
30,425.5798645017247
31,425.5798645017247
32,423.6066487664736
33,419.8467568904722
34,419.8467568904722
35,419.8467568904722
36,419.84675689047214
37,419.84675689047214
38,419.84675689047214
39,419.84675689047214
40,419.84675689047214
41,419.84675689047214
42,419.84675689047214
43,415.49783741011316
44,415.4979216505564
45,400.3051952139884
46,400.2841372089979
47,400.30450588590475
48,400.28267570301057
49,400.30450588590475
50,400.28267570301057
51,400.30450588590475
52,400.28267570301057
53,400.30450588590475
54,399.339805832094
55,397.02925283383064
56,396.80107120283753
57,393.2785309446159
58,389.7534459238716
59,387.1417242508631
60,386.95994671022254
61,387.1417242508631
62,384.81348644724955
63,384.8421851893217
64,384.81348644724955
65,384.8421851893217
66,375.8688238263221
67,375.8488345366488
68,375.93480351587783
69,375.8488345366488
70,375.93480351587783
71,375.8488345366488
72,375.93480351587783
73,375.8182721728375
74,375.7411597454963
75,375.6453481288613
76,360.521647587829
77,360.7140359382934
78,360.521647587829
79,360.7140359382934
80,360.521647587829
81,360.7140359382934
82,360.521647587829
83,360.7140359382934
84,360.521647587829
85,360.7140359382934
86,358.8394320170582
87,357.8913253426254
88,357.69240552261925
89,357.8913253426254
90,357.69240552261925
91,357.8913253426254
92,357.69240552261925
93,357.8913253426254
94,357.69240552261925
95,357.8913253426254
96,357.69240552261925
97,357.8913253426254
98,357.69240552261925
99,357.8913253426254
100,340.60419571267244
101,340.6852094536223
102,339.12632739376784
103,339.09919761559917
104,338.95043282958693
105,339.09919761559917
106,338.95043282958693
107,339.09919761559917
108,338.95043282958693
109,339.09919761559917
110,338.95043282958693
111,339.09919761559917
112,338.95043282958693
113,339.09919761559917
114,338.95043282958693
115,339.09919761559917
116,338.95043282958693
117,339.09919761559917
118,338.95043282958693
119,339.09919761559917
120,338.95043282958693
121,336.2329702648561
122,335.9615546655512
123,336.2353195813407
124,335.9615546655512
125,336.2353195813407
126,335.9615546655512
127,336.2353195813407
128,335.9615546655512
129,333.8865571354332
130,333.87145813543316
131,333.8865571354332
132,333.3717579105545
133,333.35916594711534
134,333.3717579105545
135,333.35916594711534
136,333.2201582111964
137,333.195495811051
138,333.19032022932294
139,333.14847881327887
140,333.19032022932294
141,333.14847881327887
142,333.19032022932294
143,333.14847881327887
144,333.19032022932294
145,333.14847881327887
146,333.19032022932294
147,333.14847881327887
148,333.19032022932294
149,333.14847881327887
150,333.19032022932294
151,333.14847881327887
152,333.19032022932294
153,333.14847881327887
154,333.19032022932294
155,333.14847881327887
156,333.19032022932294
157,333.14847881327887
158,333.19032022932294
159,333.14847881327887
160,333.19032022932294
161,333.14847881327887
162,333.19032022932294
163,333.14847881327887
164,333.19032022932294
165,333.14847881327887
166,333.19032022932294
167,333.14847881327887
168,333.19032022932294
169,333.14847881327887
170,333.19032022932294
171,333.14847881327887
172,333.19032022932294
173,333.14847881327887
174,333.19032022932294
175,333.14847881327887
176,333.19032022932294
177,333.14847881327887
178,333.19032022932294
179,333.14847881327887
180,333.19032022932294
181,333.14847881327887
182,333.19032022932294
183,333.14847881327887
184,333.19032022932294
185,333.14847881327887
186,333.19032022932294
187,333.14847881327887
188,333.19032022932294
189,333.14847881327887
190,333.19032022932294
191,333.14847881327887
192,333.19032022932294
193,333.14847881327887
194,333.19032022932294
195,333.14847881327887
196,333.19032022932294
197,333.14847881327887
198,333.19032022932294
199,333.14847881327887
200,333.19032022932294
201,333.14847881327887
202,333.19032022932294
203,333.14847881327887
204,333.19032022932294
205,333.14847881327887
206,333.19032022932294
207,333.14847881327887
208,333.19032022932294
209,333.14847881327887
210,333.19032022932294
211,333.14847881327887
212,333.19032022932294
213,333.14847881327887
214,333.19032022932294
215,333.14847881327887
216,333.19032022932294
217,326.3458563036583
218,326.1671701795519
219,326.34594826190005
220,326.1671701795519
221,326.34594826190005
222,319.93881936955734
223,319.93881936955734
224,319.93881936955734
225,319.93881936955734
226,318.70089110868616
227,317.4272126803691
228,316.9463350101186
229,315.4244126102775
230,315.4172469435773
231,315.4244126102775
232,315.4172469435773
233,309.8579852300899
234,309.83891977999133
235,309.8579852300899
236,309.83891977999133
237,309.8579852300899
238,309.6860010534482
239,309.70484862209537
240,309.6860010534482
241,309.70484862209537
242,307.1618487419895
243,307.1618487419895
244,298.78260544858176
245,298.449086502595
246,298.449086502595
247,297.0485664535356
248,293.89033943823057
249,293.89033943823057
250,293.89033943823057
251,293.89033943823057
252,293.89033943823057
253,293.89033943823057
254,293.89033943823057
255,293.89033943823057
256,293.89033943823057
257,293.89033943823057
258,293.89033943823057
259,293.89033943823057
260,293.89033943823057
261,293.89033943823057
262,293.89033943823057
263,293.89033943823057
264,293.89033943823057
265,293.89033943823057
266,293.89033943823057
267,293.89033943823057
268,293.89033943823057
269,293.89033943823057
270,293.89033943823057
271,293.89033943823057
272,293.89033943823057
273,293.89033943823057
274,293.89033943823057
275,293.89033943823057
276,293.89033943823057
277,293.89033943823057
278,293.89033943823057
279,293.89033943823057
280,293.89033943823057
281,293.89033943823057
282,293.89033943823057
283,293.89033943823057
284,293.89033943823057
285,293.89033943823057
286,293.89033943823057
287,293.89033943823057
288,293.89033943823057
289,293.89033943823057
290,293.89033943823057
291,293.89033943823057
292,293.89033943823057
293,293.89033943823057
294,293.89033943823057
295,293.89033943823057
296,293.89033943823057
297,293.89033943823057
298,293.89033943823057
299,293.89033943823057
300,293.89033943823057
301,293.89033943823057
302,293.89033943823057
303,293.89033943823057
304,284.5172481350429
305,284.5172481350429
306,284.5172481350429
307,284.5172481350429
308,284.5172481350429
309,284.5172481350429
310,284.5172481350429
311,284.5172481350429
312,284.5172481350429
313,283.4682661670489
314,283.4682661670489
315,282.861686399513
316,282.2284903340294
317,281.15319454189154
318,281.15319454189154
319,281.15319454189154
320,281.15319454189154
321,281.15319454189154
322,281.15319454189154
323,281.15319454189154
324,274.5793435981097
325,274.5793435981097
326,268.4342090487677
327,268.4342090487677
328,268.4342090487677
329,268.41689956267953
330,268.41689956267953
331,264.95325425736473
332,260.62429327866886
333,259.88731814329964
334,259.88731814329964
335,259.88731814329964
336,259.88731814329964
337,259.88731814329964
338,259.88731814329964
339,256.3110471960858
340,256.3110471960858
341,255.0964464467501
342,249.22730798877876
343,246.99684284798715
344,246.9035052580787
345,246.25880472831238
346,246.06026156753884
347,246.12766552158683
348,245.816055789926
349,244.59877776953584
350,244.54017409375996
351,244.5989525423354
352,244.54017409375996
353,244.5989525423354
354,244.54017409375996
355,244.5989525423354
