,0
0,979.494456901649
1,879.1893937727278
2,806.6437901730886
3,760.4656630478038
4,733.3744125094956
5,699.1623077211775
6,666.5762688736346
7,616.8239554157267
8,608.8889836388234
9,590.510579885373
10,554.4198568368677
11,537.9957761595144
12,537.9957761595144
13,526.1448749394782
14,516.9293824033138
15,491.2556933086815
16,491.13181144684563
17,473.1863260702116
18,473.1863260702116
19,466.871722902123
20,460.12102427196123
21,449.6897235581837
22,449.6897235581837
23,440.82243566980605
24,436.21242705216855
25,432.43523159500666
26,423.1784769126419
27,423.1784769126419
28,422.7793517714784
29,422.7793517714784
30,420.32321168942076
31,420.30130698983214
32,418.28271199342254
33,416.7846218097698
34,415.72124980371666
35,415.3604199853994
36,414.80410100385666
37,414.32153747130144
38,414.00295770224744
39,413.16093861869155
40,412.99612356064785
41,412.8353415588205
42,412.7798022014814
43,412.53314794264537
44,412.53314794264537
45,412.398651081852
46,412.25226190236145
47,412.2087667143741
48,412.1821418957716
49,411.3292988249687
50,411.3292988249687
51,411.3292988249687
52,411.11525568120726
53,410.9721116000185
54,410.5646220459206
55,410.1625987108939
56,410.1625987108939
57,410.0560847348082
58,409.97293572199794
59,409.97293572199794
60,409.90197328903423
61,409.8915317949412
62,409.80341341803137
63,409.4022832126445
64,406.43354890823343
65,406.43354890823343
66,405.84359898583574
67,405.5847784677156
68,405.51590264953177
69,405.5128493137479
70,405.4952156576985
71,405.2368241981021
72,405.2368241981021
73,404.26554395374086
74,404.0179601197324
75,403.9770131794358
76,403.92947094284256
77,403.92947094284256
78,403.83961639165113
79,403.80559434519034
80,403.57135958494536
81,403.4714570916687
82,403.4707659668151
83,403.46763624480695
84,403.46549298438555
85,403.45636294242644
86,403.4558297794856
87,403.4528310405414
88,403.4518420545981
89,403.11229201396986
90,403.11229201396986
91,403.10073983263425
92,402.736781210219
93,402.7127420858125
94,402.7081280565172
95,402.6197627936757
96,402.61930807961494
97,402.6032810086449
98,402.60325546399775
99,402.55438561888263
100,402.33218118233987
101,402.31257020524765
102,402.31257020524765
103,401.99144411258345
104,401.967053910503
105,401.63295044549363
106,401.62846272461377
107,401.603119431108
108,401.5967042612422
109,401.5940680802758
110,401.3758292918982
111,401.3503065282006
112,401.278466611191
113,401.11242049090646
114,400.8707855789211
115,400.86289652809836
116,400.8385745882199
117,400.80112148396
118,400.69067284103454
119,400.6084811790707
120,400.57599303123965
121,400.57588164867593
122,400.49331546353045
123,400.4726361318334
124,399.76835575169844
125,399.76692456173
126,399.7562029264814
127,399.6347895232923
128,399.5905888066701
129,398.64084672302647
130,398.64084672302647
131,398.1147143480186
132,397.0900836097763
133,397.0900836097763
134,397.004615361717
135,397.004615361717
136,397.00373447201224
137,396.962029617834
138,396.0193575671211
139,395.99717890405606
140,395.99717890405606
141,395.8464264544903
142,395.8464264544903
143,395.7851372695727
144,395.78276179676124
145,395.7024257670057
146,395.68461481871475
147,395.67595981504445
148,395.6661893529304
149,395.6617928059088
150,395.6039329500404
151,395.5700780523045
152,395.5639236755525
153,395.5049898324005
154,395.49577738888604
155,395.49238312263213
156,395.2512770484887
157,395.24957693821244
158,394.88257244145024
159,392.9268695633743
160,392.68666772085294
161,392.24358431490515
162,391.2304894060634
163,391.2304894060634
164,391.2304894060634
165,391.19704379095236
166,390.9699264721953
167,390.71713948339243
168,390.70381191092906
169,389.7411096811466
170,389.60947072571275
171,389.5854314582135
172,389.1464911237762
173,389.04835317762024
174,389.04835317762024
175,389.0176123997799
176,388.60207853057267
177,388.548617934842
178,388.4521151124917
179,388.4521151124917
180,388.4127028976379
181,388.41092603091437
182,387.86391929822554
183,387.86391929822554
184,387.8572142832455
185,387.5229027794828
186,387.50147800878597
187,387.44869749934566
188,387.4448390044129
189,387.27155789903867
190,386.98771303199965
191,386.95454932428623
192,386.13150102884106
193,386.10205949035475
194,385.938560277297
195,385.78838407485273
196,385.7462287317435
197,385.7462287317435
198,385.6698146429988
199,384.867649881636
200,384.86496441206
201,383.87515820952916
202,383.87515820952916
203,382.8976513307542
204,382.8944016278547
205,382.66159813864175
206,382.42332921932757
207,382.38069614428144
208,382.0318587798455
209,382.0072774340837
210,381.98591669390896
211,381.847203128223
212,381.8470615906003
213,381.4258703443389
214,381.41684551014214
215,381.41684085995297
216,380.17764854183275
217,380.16876855488476
218,379.8393187843563
219,379.8393187843563
220,379.7725968923302
221,379.4303493376948
222,379.4303493376948
223,379.39602163180194
224,379.39192914993896
225,379.3851238065152
226,379.37567749214566
227,379.3662236193924
228,379.3662236193924
229,379.36269701538447
230,378.62984316976144
231,378.61664491029313
232,378.61664491029313
233,378.52441676564604
234,378.4500251243338
235,378.1030626493338
236,378.0298035127269
237,378.0290829378935
238,377.8804427563016
239,377.7142501610728
240,377.5550094855582
241,377.40549313001213
242,377.3606159515991
243,376.7244746782775
244,376.6475695016164
245,376.46546656072366
246,376.44854844145266
247,376.4365789648489
248,376.172591954923
249,376.1583085275928
250,376.1454203489893
251,376.03364265276014
252,376.03364265276014
253,375.96306974881793
254,375.9528957038814
255,375.9495985348081
256,375.45320092087104
257,375.4522465987237
258,375.43661420786185
259,375.2833734069858
260,375.28182667785745
261,375.19176087347887
262,375.19101819525497
263,375.1496532983137
264,375.09282695686
265,375.0885810129787
266,375.0545928277893
267,375.04778134136916
268,375.0473288876002
269,375.0473288876002
270,375.01157067144254
271,375.0031777861446
272,374.984693108184
273,374.78511168416395
274,374.63655505897
275,374.5754181664428
276,374.1088904489048
277,373.92572250347393
278,373.8999014640162
279,373.8999014640162
280,373.71371690449115
281,373.7037273758663
282,373.66783541062995
283,373.59002343236654
284,372.80517749943186
285,372.7580639683964
286,372.7526920273305
287,372.7526920273305
288,372.6346365303572
289,372.4856810773947
290,372.44997694755784
291,372.43830806489893
292,372.4110438208188
293,371.16601670162714
294,371.0583821722491
295,370.9809001234844
296,370.9714080740112
297,370.9675520831448
298,370.67672225147487
299,370.674603789583
300,370.665786148994
301,370.6128131132171
302,370.4952712001927
303,370.4950528643951
304,370.40863378309007
305,370.40856758642093
306,370.0594098550529
307,370.02149005884803
308,370.0214870280826
309,369.9888519893848
310,369.9873408475163
311,369.93402418083446
312,369.91470276281893
313,369.8557998426174
314,369.8545078990084
315,369.8504500725274
316,369.8434746331808
317,369.8388852724541
318,369.7928410637537
319,369.5318258083611
320,369.5300678060232
321,368.17284188340983
322,368.0528480740344
323,368.0035818901119
324,367.2592442800793
325,366.4690667568856
326,366.4690667568856
327,365.7171365368318
328,365.5829709010478
329,365.52666781852287
330,365.4061717576418
331,365.4061717576418
332,365.3165786558046
333,364.9256146914786
334,364.8841391111335
335,364.8532147580005
336,364.82462129253497
337,364.8075851437283
338,364.4557027546125
339,364.4557027546125
340,364.27050008816076
341,364.21090500935554
342,364.0213090010299
343,364.0213090010299
344,363.9667425222998
345,363.2489542383685
346,363.24895178125314
347,363.0568988155866
348,361.58263053236294
349,361.58259311695804
350,361.26572430578886
351,361.0642640115147
352,361.0614477816838
353,360.7644722756324
354,360.75416190194244
355,360.53371116963604
356,360.52430975591625
357,360.4795524968463
358,360.4576700587063
359,360.2628999900693
360,360.18866005384086
361,360.17839531861637
362,360.17839531861637
363,360.1726644476769
364,360.1534415651142
365,360.137638989281
366,360.1104141768401
367,360.10276796156205
368,360.0764609419293
369,359.26617361939856
370,359.2454089807399
371,359.1404052933695
372,358.7855249485253
373,358.7855249485253
374,358.7610079514118
375,358.7546919551951
376,358.7546919551951
377,358.70520546066945
378,358.6977977125105
379,358.6910946959631
380,358.6432487497164
381,358.62476012452464
382,358.50731145015567
383,358.4450064194089
384,358.4316110814903
385,358.3557338453951
386,358.3557338453951
387,358.33968255924117
388,356.97298905036786
389,354.50473980733426
390,354.41596643536354
391,354.03597571089335
392,354.03597571089335
393,353.8819330599707
394,353.8369059299758
395,353.8279785546662
396,353.79925886345444
397,353.7958718245418
