,0
0,1020.363415362697
1,875.6392816787752
2,825.4371029243512
3,825.4371029243512
4,756.7525422224179
5,727.7205625778341
6,727.7205625778341
7,719.9705000229483
8,696.2263446375953
9,656.4330242260023
10,618.9087582905311
11,600.6699272356971
12,600.6699272356971
13,599.6928358655343
14,566.5198167811266
15,564.8893949889358
16,548.5696137722902
17,529.2548715191705
18,472.0212633318674
19,472.0212633318674
20,472.0212633318674
21,472.0212633318674
22,472.0212633318674
23,454.08435763821313
24,443.9136269914677
25,409.9987414430396
26,409.9987414430396
27,409.9987414430396
28,409.9987414430396
29,409.9987414430396
30,409.9987414430396
31,396.39451872046385
32,396.39451872046385
33,396.39451872046385
34,396.39451872046385
35,380.06917149980427
36,368.503921325308
37,357.75656525447994
38,357.75656525447994
39,327.31322646191836
40,327.31322646191836
41,327.31322646191836
42,327.31322646191836
43,327.31322646191836
44,327.31322646191836
45,318.24950842193647
46,312.35907347444294
47,312.35907347444294
48,301.9708482065282
49,292.26328912405404
50,292.26328912405404
51,291.46151134301715
52,282.8350664666801
53,282.8350664666801
54,282.8350664666801
55,282.8350664666801
56,271.9826243496697
57,271.9826243496697
58,257.284039318011
59,251.27005968584294
60,251.27005968584294
61,249.4588240636486
62,241.77434190284742
63,241.77434190284742
64,241.77434190284742
65,241.70749332460895
66,238.6052684284669
67,225.57407770552325
68,225.57407770552325
69,225.57407770552325
70,220.5684964876832
71,220.5684964876832
72,220.5684964876832
73,220.49398055412007
74,213.31390336996265
75,213.31390336996265
76,213.31390336996265
77,211.5109964543686
78,210.06839085563888
79,199.4588322991942
80,199.4588322991942
81,199.4588322991942
82,199.23003456978253
83,197.52587483141417
84,197.52587483141417
85,193.55737691523188
86,193.55737691523188
87,186.00107518827866
88,180.26580489094022
89,176.95666564555083
90,176.95666564555083
91,172.42837103602545
92,172.42837103602545
93,172.42837103602545
94,172.42837103602545
95,172.42837103602545
96,165.84858546615374
97,165.84858546615374
98,165.84858546615374
99,165.84858546615374
100,165.84858546615374
101,165.84858546615374
102,165.84858546615374
103,163.19504032313884
104,159.17251577506224
105,159.17251577506224
106,159.17251577506224
107,159.10147718115948
108,159.10147718115948
109,154.84694463790242
110,154.84694463790242
111,154.84694463790242
112,148.81427635494393
113,145.99053867193888
114,143.91791289524926
115,143.91791289524926
116,143.91791289524926
117,143.91791289524926
118,142.14478792411097
